ENSG00000252238	83
ENSG00000217178	394
ENSG00000161021	6554
ENSG00000256922	459
ENSG00000256923	422
ENSG00000261608	777
ENSG00000256928	750
ENSG00000254694	360
ENSG00000254695	468
ENSG00000254696	475
ENSG00000254697	481
ENSG00000254690	442
ENSG00000254691	549
ENSG00000254692	2730
ENSG00000254693	541
ENSG00000266925	1518
ENSG00000266924	634
ENSG00000254698	431
ENSG00000254699	176
ENSG00000266921	2548
ENSG00000266920	1098
ENSG00000257343	492
ENSG00000257342	697
ENSG00000257341	607
ENSG00000261604	641
ENSG00000257346	714
ENSG00000257345	894
ENSG00000261602	573
ENSG00000125648	552
ENSG00000151923	331
ENSG00000228949	852
ENSG00000228948	893
ENSG00000256694	1099
ENSG00000228944	525
ENSG00000228943	233
ENSG00000256690	563
ENSG00000228940	918
ENSG00000281869	134
ENSG00000264661	109
ENSG00000165309	394
ENSG00000281863	137
ENSG00000165304	2383
ENSG00000281864	79
ENSG00000281867	134
ENSG00000281866	55
ENSG00000266469	858
ENSG00000101608	620
ENSG00000255727	601
ENSG00000121335	403
ENSG00000129473	545
ENSG00000198791	474
ENSG00000198792	4791
ENSG00000198793	608
ENSG00000198794	553
ENSG00000198795	536
ENSG00000197779	606
ENSG00000231429	525
ENSG00000231426	953
ENSG00000198799	363
ENSG00000231424	414
ENSG00000175550	688
ENSG00000231422	2985
ENSG00000175556	2884
ENSG00000231420	561
ENSG00000129474	556
ENSG00000279848	1314
ENSG00000279849	374
ENSG00000161682	755
ENSG00000179420	1099
ENSG00000279840	2972
ENSG00000279841	1845
ENSG00000279842	505
ENSG00000279844	1363
ENSG00000279845	465
ENSG00000279846	563
ENSG00000179428	1362
ENSG00000269752	417
ENSG00000183864	775
ENSG00000183862	2828
ENSG00000141543	560
ENSG00000124216	1683
ENSG00000124217	5105
ENSG00000124214	3198
ENSG00000124215	2488
ENSG00000124212	5569
ENSG00000247596	1709
ENSG00000247595	369
ENSG00000161970	532
ENSG00000175073	9939
ENSG00000161973	1367
ENSG00000255279	492
ENSG00000255275	4342
ENSG00000255274	300
ENSG00000255277	704
ENSG00000255276	344
ENSG00000255271	386
ENSG00000255270	504
ENSG00000255273	357
ENSG00000255272	484
ENSG00000277903	190
ENSG00000160087	467
ENSG00000277901	427
ENSG00000036054	4036
ENSG00000265626	181
ENSG00000277907	209
ENSG00000271123	332
ENSG00000277905	82
ENSG00000223019	106
ENSG00000002587	494
ENSG00000002586	596
ENSG00000280528	93
ENSG00000281047	144
ENSG00000236477	369
ENSG00000237868	478
ENSG00000177954	569
ENSG00000281044	144
ENSG00000177951	557
ENSG00000280059	3426
ENSG00000280058	1336
ENSG00000280057	1784
ENSG00000237861	1033
ENSG00000280055	2164
ENSG00000237863	549
ENSG00000280053	3361
ENSG00000271129	477
ENSG00000280051	479
ENSG00000281042	46
ENSG00000135917	591
ENSG00000135916	545
ENSG00000135914	2242
ENSG00000135913	4993
ENSG00000135912	584
ENSG00000092148	553
ENSG00000267675	644
ENSG00000034693	406
ENSG00000135919	561
ENSG00000230487	537
ENSG00000176396	1980
ENSG00000230484	936
ENSG00000230483	402
ENSG00000230482	424
ENSG00000206053	587
ENSG00000176393	664
ENSG00000270580	543
ENSG00000176399	5567
ENSG00000230489	616
ENSG00000259531	1561
ENSG00000243900	294
ENSG00000243902	574
ENSG00000243903	693
ENSG00000243904	883
ENSG00000243905	303
ENSG00000248029	565
ENSG00000248027	1863
ENSG00000063515	1030
ENSG00000252599	106
ENSG00000252598	99
ENSG00000279713	1951
ENSG00000206052	503
ENSG00000252591	92
ENSG00000247624	1801
ENSG00000247627	1376
ENSG00000247626	3018
ENSG00000252595	222
ENSG00000252594	106
ENSG00000252597	61
ENSG00000147874	6519
ENSG00000221489	79
ENSG00000188886	637
ENSG00000279716	1660
ENSG00000188883	2192
ENSG00000154945	565
ENSG00000279717	2678
ENSG00000241506	1319
ENSG00000233774	643
ENSG00000241505	504
ENSG00000094796	1589
ENSG00000270837	300
ENSG00000149792	486
ENSG00000239249	300
ENSG00000237289	542
ENSG00000237285	959
ENSG00000237286	967
ENSG00000237280	686
ENSG00000237281	531
ENSG00000237282	725
ENSG00000237283	731
ENSG00000272254	436
ENSG00000272255	542
ENSG00000272256	709
ENSG00000206947	131
ENSG00000272253	106
ENSG00000206949	106
ENSG00000206948	131
ENSG00000272259	941
ENSG00000101327	2551
ENSG00000271781	790
ENSG00000271780	1078
ENSG00000271787	445
ENSG00000200478	81
ENSG00000274368	100
ENSG00000274369	1113
ENSG00000274366	100
ENSG00000049192	347
ENSG00000271789	1384
ENSG00000271788	810
ENSG00000200471	106
ENSG00000274363	739
ENSG00000200473	120
ENSG00000200472	315
ENSG00000149798	2021
ENSG00000101323	1769
ENSG00000237136	716
ENSG00000237137	126
ENSG00000237135	1931
ENSG00000177047	1931
ENSG00000237133	336
ENSG00000237130	369
ENSG00000237131	247
ENSG00000272787	662
ENSG00000272784	633
ENSG00000154252	1366
ENSG00000272783	288
ENSG00000272780	2776
ENSG00000237139	282
ENSG00000277550	1437
ENSG00000273032	2414
ENSG00000277553	164
ENSG00000277555	148
ENSG00000277556	956
ENSG00000172673	3860
ENSG00000277559	1457
ENSG00000172671	3231
ENSG00000125454	509
ENSG00000274098	283
ENSG00000274099	2180
ENSG00000223760	529
ENSG00000223761	166
ENSG00000223764	4151
ENSG00000223765	448
ENSG00000236423	3057
ENSG00000274091	77
ENSG00000274092	714
ENSG00000279061	338
ENSG00000236427	395
ENSG00000279067	1348
ENSG00000236425	365
ENSG00000274097	106
ENSG00000136750	637
ENSG00000270789	143
ENSG00000136754	3481
ENSG00000270780	563
ENSG00000270781	299
ENSG00000270782	199
ENSG00000232508	913
ENSG00000232500	519
ENSG00000232502	342
ENSG00000232503	311
ENSG00000232504	781
ENSG00000232505	461
ENSG00000249087	459
ENSG00000249086	328
ENSG00000249085	491
ENSG00000116016	555
ENSG00000249082	841
ENSG00000249081	616
ENSG00000234034	974
ENSG00000249089	147
ENSG00000264235	720
ENSG00000234033	526
ENSG00000187242	1859
ENSG00000197674	941
ENSG00000201708	112
ENSG00000201709	106
ENSG00000187243	446
ENSG00000201704	119
ENSG00000201707	107
ENSG00000201700	71
ENSG00000201701	127
ENSG00000172890	567
ENSG00000250560	212
ENSG00000231001	828
ENSG00000180210	2009
ENSG00000242865	296
ENSG00000271259	539
ENSG00000187244	609
ENSG00000276208	261
ENSG00000276207	82
ENSG00000276206	92
ENSG00000271257	405
ENSG00000276204	1197
ENSG00000276203	5565
ENSG00000271250	105
ENSG00000276201	67
ENSG00000271252	285
ENSG00000100632	583
ENSG00000270124	598
ENSG00000270127	2388
ENSG00000270120	745
ENSG00000270123	126
ENSG00000224231	550
ENSG00000278338	470
ENSG00000224233	935
ENSG00000264658	74
ENSG00000224235	784
ENSG00000187969	841
ENSG00000224237	202
ENSG00000224236	1674
ENSG00000235192	776
ENSG00000224238	2058
ENSG00000235190	183
ENSG00000278332	193
ENSG00000235196	543
ENSG00000278334	186
ENSG00000278337	152
ENSG00000275576	458
ENSG00000274453	100
ENSG00000275572	646
ENSG00000220685	1187
ENSG00000060138	643
ENSG00000275578	396
ENSG00000281593	662
ENSG00000044012	594
ENSG00000231857	959
ENSG00000231856	1792
ENSG00000175946	1979
ENSG00000281592	143
ENSG00000231852	574
ENSG00000231851	561
ENSG00000130751	493
ENSG00000236641	480
ENSG00000231859	393
ENSG00000231858	488
ENSG00000266079	700
ENSG00000186115	575
ENSG00000206150	1605
ENSG00000281599	75
ENSG00000110756	4125
ENSG00000248840	323
ENSG00000248842	310
ENSG00000248843	785
ENSG00000233436	3041
ENSG00000248846	560
ENSG00000248847	723
ENSG00000248848	343
ENSG00000134278	540
ENSG00000280594	549
ENSG00000233435	2105
ENSG00000230813	415
ENSG00000230814	692
ENSG00000230815	422
ENSG00000230817	334
ENSG00000230818	798
ENSG00000230819	804
ENSG00000166225	590
ENSG00000100883	528
ENSG00000072506	818
ENSG00000072501	876
ENSG00000134183	461
ENSG00000069712	4547
ENSG00000270587	412
ENSG00000134186	2038
ENSG00000134184	784
ENSG00000283027	485
ENSG00000262712	1948
ENSG00000262714	2141
ENSG00000259833	583
ENSG00000210191	70
ENSG00000145191	473
ENSG00000248213	2812
ENSG00000037042	1767
ENSG00000260622	496
ENSG00000260620	509
ENSG00000069956	572
ENSG00000260626	558
ENSG00000078487	2338
ENSG00000260625	653
ENSG00000099330	418
ENSG00000248215	771
ENSG00000260628	403
ENSG00000260629	993
ENSG00000042753	703
ENSG00000183542	926
ENSG00000226287	656
ENSG00000248216	1169
ENSG00000105855	3405
ENSG00000105854	561
ENSG00000111481	546
ENSG00000105856	475
ENSG00000105851	5186
ENSG00000079689	1436
ENSG00000105852	2429
ENSG00000265298	891
ENSG00000012174	4417
ENSG00000131002	450
ENSG00000220446	358
ENSG00000220447	388
ENSG00000131007	1632
ENSG00000135587	479
ENSG00000221310	85
ENSG00000221313	96
ENSG00000221312	99
ENSG00000221314	144
ENSG00000221317	93
ENSG00000221316	90
ENSG00000221319	138
ENSG00000257022	518
ENSG00000214110	997
ENSG00000257023	860
ENSG00000071082	712
ENSG00000247315	3353
ENSG00000139780	1084
ENSG00000180660	3027
ENSG00000135638	2899
ENSG00000180662	534
ENSG00000180667	6287
ENSG00000188419	307
ENSG00000135632	564
ENSG00000276472	68
ENSG00000135631	4337
ENSG00000135636	6550
ENSG00000135637	564
ENSG00000210195	65
ENSG00000147155	708
ENSG00000263447	85
ENSG00000263445	64
ENSG00000250033	686
ENSG00000263443	499
ENSG00000114503	4159
ENSG00000258629	1478
ENSG00000263449	67
ENSG00000263448	74
ENSG00000259767	452
ENSG00000169836	5185
ENSG00000259763	445
ENSG00000259762	492
ENSG00000259761	507
ENSG00000276473	425
ENSG00000259769	1698
ENSG00000259768	4837
ENSG00000261971	488
ENSG00000261970	366
ENSG00000105486	561
ENSG00000258624	280
ENSG00000261978	413
ENSG00000262959	540
ENSG00000258627	101
ENSG00000116852	5393
ENSG00000211797	482
ENSG00000139291	5650
ENSG00000267594	1569
ENSG00000258623	459
ENSG00000263196	342
ENSG00000263199	494
ENSG00000219747	404
ENSG00000029364	3553
ENSG00000125255	3773
ENSG00000227258	495
ENSG00000227259	174
ENSG00000227256	766
ENSG00000227257	390
ENSG00000227254	881
ENSG00000227255	413
ENSG00000227252	2339
ENSG00000227253	694
ENSG00000029363	5359
ENSG00000267638	356
ENSG00000105141	768
ENSG00000267737	796
ENSG00000267630	620
ENSG00000267631	783
ENSG00000267632	1735
ENSG00000267736	633
ENSG00000142920	426
ENSG00000260504	467
ENSG00000267636	444
ENSG00000267637	222
ENSG00000186543	825
ENSG00000235949	430
ENSG00000211798	438
ENSG00000224292	651
ENSG00000235943	468
ENSG00000235942	626
ENSG00000146205	361
ENSG00000235944	562
ENSG00000235947	1462
ENSG00000235946	495
ENSG00000164418	4301
ENSG00000222158	79
ENSG00000164411	569
ENSG00000222150	128
ENSG00000164414	1713
ENSG00000222154	291
ENSG00000255775	650
ENSG00000202224	111
ENSG00000100532	612
ENSG00000258931	875
ENSG00000263602	67
ENSG00000262952	469
ENSG00000077454	537
ENSG00000224543	221
ENSG00000263606	984
ENSG00000077458	448
ENSG00000259169	629
ENSG00000264247	754
ENSG00000139292	4075
ENSG00000224541	390
ENSG00000253144	514
ENSG00000278448	457
ENSG00000253147	870
ENSG00000262953	1205
ENSG00000166228	386
ENSG00000278447	63
ENSG00000212658	1025
ENSG00000212659	1302
ENSG00000265908	598
ENSG00000265904	84
ENSG00000265905	282
ENSG00000229433	2588
ENSG00000212657	1553
ENSG00000265902	69
ENSG00000253140	535
ENSG00000260367	1476
ENSG00000260366	273
ENSG00000260364	776
ENSG00000260362	658
ENSG00000260361	1735
ENSG00000260360	1256
ENSG00000260369	994
ENSG00000260368	1141
ENSG00000021300	558
ENSG00000280145	773
ENSG00000217027	518
ENSG00000274728	82
ENSG00000261012	1604
ENSG00000261013	793
ENSG00000100399	2527
ENSG00000209482	94
ENSG00000209480	92
ENSG00000216378	983
ENSG00000100393	486
ENSG00000261011	1736
ENSG00000100395	528
ENSG00000200552	101
ENSG00000259164	597
ENSG00000223208	103
ENSG00000253132	338
ENSG00000223201	144
ENSG00000223200	84
ENSG00000223203	102
ENSG00000223202	281
ENSG00000264164	428
ENSG00000222355	188
ENSG00000275208	126
ENSG00000222357	190
ENSG00000261018	1988
ENSG00000196550	570
ENSG00000196553	442
ENSG00000222351	106
ENSG00000264387	94
ENSG00000186260	483
ENSG00000264386	85
ENSG00000197208	460
ENSG00000239468	287
ENSG00000275203	81
ENSG00000239462	391
ENSG00000239466	275
ENSG00000239467	656
ENSG00000239464	300
ENSG00000239465	483
ENSG00000217686	584
ENSG00000217684	733
ENSG00000217680	447
ENSG00000238340	82
ENSG00000222359	103
ENSG00000159461	483
ENSG00000026652	7856
ENSG00000205955	2190
ENSG00000211945	408
ENSG00000205959	566
ENSG00000185158	577
ENSG00000211681	71
ENSG00000211682	69
ENSG00000211683	1081
ENSG00000211684	45
ENSG00000211685	440
ENSG00000211687	49
ENSG00000211688	59
ENSG00000211689	2727
ENSG00000185155	782
ENSG00000185156	2187
ENSG00000229567	168
ENSG00000229565	574
ENSG00000229562	1723
ENSG00000229563	2896
ENSG00000229560	1500
ENSG00000255043	566
ENSG00000260731	1414
ENSG00000182545	716
ENSG00000225811	597
ENSG00000255040	949
ENSG00000229568	525
ENSG00000229569	2016
ENSG00000213260	729
ENSG00000106635	515
ENSG00000213262	827
ENSG00000216088	86
ENSG00000261104	3272
ENSG00000280298	374
ENSG00000106633	2411
ENSG00000216083	97
ENSG00000213269	760
ENSG00000216081	109
ENSG00000280296	3098
ENSG00000106638	490
ENSG00000216085	90
ENSG00000255047	742
ENSG00000211538	83
ENSG00000107863	5495
ENSG00000211532	64
ENSG00000211530	112
ENSG00000255045	442
ENSG00000211534	75
ENSG00000211535	75
ENSG00000123584	1810
ENSG00000206812	106
ENSG00000152670	462
ENSG00000264791	373
ENSG00000152672	2468
ENSG00000238738	73
ENSG00000207569	123
ENSG00000238731	61
ENSG00000238730	61
ENSG00000238735	61
ENSG00000238737	82
ENSG00000143643	524
ENSG00000124588	466
ENSG00000143641	4438
ENSG00000124587	3461
ENSG00000167332	579
ENSG00000167333	549
ENSG00000281656	46
ENSG00000281657	780
ENSG00000281655	718
ENSG00000281652	1274
ENSG00000281653	99
ENSG00000220161	1869
ENSG00000268797	571
ENSG00000178927	531
ENSG00000178921	549
ENSG00000266349	78
ENSG00000178922	483
ENSG00000266347	94
ENSG00000266344	69
ENSG00000178928	1922
ENSG00000266341	190
ENSG00000266340	666
ENSG00000252861	106
ENSG00000252860	104
ENSG00000252863	59
ENSG00000168310	563
ENSG00000252864	101
ENSG00000252867	106
ENSG00000168314	563
ENSG00000252869	128
ENSG00000252868	111
ENSG00000212135	110
ENSG00000262454	470
ENSG00000212133	103
ENSG00000229492	1131
ENSG00000241073	382
ENSG00000268416	8327
ENSG00000114268	549
ENSG00000241074	282
ENSG00000268412	370
ENSG00000200673	329
ENSG00000200670	103
ENSG00000200677	69
ENSG00000040487	1796
ENSG00000200674	339
ENSG00000204709	464
ENSG00000275034	2024
ENSG00000204703	1006
ENSG00000204702	1272
ENSG00000204701	935
ENSG00000204700	1271
ENSG00000204706	425
ENSG00000204705	1190
ENSG00000204704	1027
ENSG00000227973	395
ENSG00000153107	549
ENSG00000228778	390
ENSG00000228779	799
ENSG00000228775	529
ENSG00000228776	452
ENSG00000228777	281
ENSG00000228770	263
ENSG00000228771	303
ENSG00000228772	740
ENSG00000279268	225
ENSG00000279269	593
ENSG00000141027	3972
ENSG00000279260	917
ENSG00000279261	2435
ENSG00000279262	527
ENSG00000279263	938
ENSG00000279264	340
ENSG00000279265	460
ENSG00000279266	3735
ENSG00000279267	2041
ENSG00000226646	737
ENSG00000226647	943
ENSG00000226644	534
ENSG00000253839	560
ENSG00000226642	1165
ENSG00000226643	315
ENSG00000226640	398
ENSG00000226641	510
ENSG00000164047	741
ENSG00000227979	224
ENSG00000226648	1455
ENSG00000226649	432
ENSG00000158022	1761
ENSG00000158023	4445
ENSG00000167005	543
ENSG00000183242	3826
ENSG00000182156	2037
ENSG00000167800	1540
ENSG00000155719	3443
ENSG00000183248	4450
ENSG00000143751	3968
ENSG00000127774	760
ENSG00000239926	746
ENSG00000239924	458
ENSG00000239923	284
ENSG00000239922	420
ENSG00000239921	3071
ENSG00000239920	531
ENSG00000233924	874
ENSG00000233927	331
ENSG00000233926	546
ENSG00000233921	390
ENSG00000233920	790
ENSG00000233922	818
ENSG00000173838	3327
ENSG00000233929	185
ENSG00000233928	492
ENSG00000198728	475
ENSG00000162337	5136
ENSG00000245311	800
ENSG00000245317	1452
ENSG00000165406	557
ENSG00000165409	4390
ENSG00000257998	813
ENSG00000257999	639
ENSG00000128944	533
ENSG00000257991	362
ENSG00000257997	378
ENSG00000257994	393
ENSG00000257995	308
ENSG00000206635	106
ENSG00000206634	133
ENSG00000206637	134
ENSG00000206636	101
ENSG00000206631	106
ENSG00000206630	82
ENSG00000206633	135
ENSG00000225224	464
ENSG00000255843	576
ENSG00000206639	101
ENSG00000206638	106
ENSG00000255845	352
ENSG00000207944	95
ENSG00000244743	315
ENSG00000207946	109
ENSG00000220614	342
ENSG00000207940	97
ENSG00000207941	95
ENSG00000207942	91
ENSG00000207943	96
ENSG00000254710	696
ENSG00000254713	965
ENSG00000254712	1002
ENSG00000254715	931
ENSG00000207949	109
ENSG00000254717	897
ENSG00000278136	85
ENSG00000278135	94
ENSG00000278134	600
ENSG00000278133	526
ENSG00000158683	517
ENSG00000278131	1774
ENSG00000278130	866
ENSG00000240842	452
ENSG00000241251	476
ENSG00000278139	1543
ENSG00000240847	300
ENSG00000008056	3196
ENSG00000130518	529
ENSG00000159374	275
ENSG00000159377	750
ENSG00000130511	599
ENSG00000130513	503
ENSG00000130517	415
ENSG00000123144	928
ENSG00000164758	582
ENSG00000164756	544
ENSG00000164754	547
ENSG00000164751	468
ENSG00000058085	5124
ENSG00000109047	707
ENSG00000206090	529
ENSG00000155506	526
ENSG00000159086	2902
ENSG00000157106	2893
ENSG00000251778	95
ENSG00000238832	144
ENSG00000243420	297
ENSG00000238833	160
ENSG00000010704	5280
ENSG00000196616	4063
ENSG00000125046	2614
ENSG00000235806	1175
ENSG00000196611	1960
ENSG00000243426	242
ENSG00000225480	101
ENSG00000081913	568
ENSG00000238837	587
ENSG00000252003	61
ENSG00000252002	110
ENSG00000252001	129
ENSG00000252000	121
ENSG00000252005	108
ENSG00000252004	87
ENSG00000238835	133
ENSG00000005471	3992
ENSG00000256713	590
ENSG00000256712	383
ENSG00000125753	403
ENSG00000256717	571
ENSG00000256714	387
ENSG00000037280	5827
ENSG00000125755	554
ENSG00000160124	570
ENSG00000243004	581
ENSG00000243007	495
ENSG00000235500	2970
ENSG00000243008	1697
ENSG00000203914	1566
ENSG00000236870	416
ENSG00000203910	864
ENSG00000231383	575
ENSG00000231382	1442
ENSG00000231381	1009
ENSG00000277373	350
ENSG00000175294	714
ENSG00000231386	676
ENSG00000231384	510
ENSG00000274933	1888
ENSG00000274932	93
ENSG00000231389	5023
ENSG00000236871	367
ENSG00000274937	833
ENSG00000274934	166
ENSG00000176928	5553
ENSG00000251857	117
ENSG00000235508	884
ENSG00000176923	905
ENSG00000176922	971
ENSG00000254828	799
ENSG00000176927	503
ENSG00000232739	792
ENSG00000176925	1028
ENSG00000198169	312
ENSG00000198168	545
ENSG00000198162	673
ENSG00000198160	3581
ENSG00000171049	541
ENSG00000175749	655
ENSG00000231655	350
ENSG00000231654	625
ENSG00000175741	562
ENSG00000231651	430
ENSG00000171044	3379
ENSG00000231653	564
ENSG00000175745	558
ENSG00000179676	336
ENSG00000179674	1293
ENSG00000201839	74
ENSG00000189233	3868
ENSG00000147316	534
ENSG00000261819	1901
ENSG00000230381	513
ENSG00000230383	861
ENSG00000230384	882
ENSG00000230385	598
ENSG00000230386	494
ENSG00000230387	707
ENSG00000248783	369
ENSG00000248781	1326
ENSG00000248780	600
ENSG00000248787	424
ENSG00000248785	281
ENSG00000167476	459
ENSG00000248789	415
ENSG00000252233	308
ENSG00000244158	528
ENSG00000167470	412
ENSG00000265691	85
ENSG00000276427	132
ENSG00000276426	94
ENSG00000276422	466
ENSG00000253879	549
ENSG00000253878	706
ENSG00000253871	566
ENSG00000253870	309
ENSG00000253873	3632
ENSG00000219500	425
ENSG00000219507	513
ENSG00000253874	459
ENSG00000253877	555
ENSG00000265470	57
ENSG00000240068	463
ENSG00000240069	930
ENSG00000277277	750
ENSG00000256925	3235
ENSG00000240063	1875
ENSG00000265697	561
ENSG00000084754	687
ENSG00000240065	726
ENSG00000256927	477
ENSG00000095637	554
ENSG00000249780	339
ENSG00000249781	415
ENSG00000249782	333
ENSG00000249784	124
ENSG00000249785	521
ENSG00000249786	770
ENSG00000249787	560
ENSG00000176219	1173
ENSG00000230528	861
ENSG00000230529	511
ENSG00000230524	4304
ENSG00000230525	620
ENSG00000230526	523
ENSG00000230520	873
ENSG00000230521	974
ENSG00000230522	791
ENSG00000230523	2145
ENSG00000146047	383
ENSG00000278907	591
ENSG00000278905	3241
ENSG00000278902	692
ENSG00000278903	661
ENSG00000278900	586
ENSG00000278901	615
ENSG00000146049	1381
ENSG00000278909	3364
ENSG00000148225	4851
ENSG00000133136	206
ENSG00000133135	2810
ENSG00000272420	567
ENSG00000272426	437
ENSG00000133131	3817
ENSG00000222311	75
ENSG00000222312	127
ENSG00000272428	390
ENSG00000148229	2393
ENSG00000138308	1124
ENSG00000222316	109
ENSG00000222317	108
ENSG00000181856	1842
ENSG00000144579	779
ENSG00000156873	1782
ENSG00000238235	1039
ENSG00000067840	661
ENSG00000146592	584
ENSG00000248259	293
ENSG00000248254	598
ENSG00000248257	1494
ENSG00000248256	263
ENSG00000089177	552
ENSG00000172828	532
ENSG00000249128	538
ENSG00000249129	965
ENSG00000141068	424
ENSG00000137309	1914
ENSG00000144681	473
ENSG00000249127	124
ENSG00000249122	558
ENSG00000268994	378
ENSG00000268995	355
ENSG00000268996	1871
ENSG00000268997	330
ENSG00000268991	509
ENSG00000268992	763
ENSG00000268993	387
ENSG00000235199	472
ENSG00000173193	7898
ENSG00000266923	1966
ENSG00000164619	547
ENSG00000132881	332
ENSG00000266922	489
ENSG00000269859	499
ENSG00000116604	523
ENSG00000196172	625
ENSG00000070808	5304
ENSG00000253035	125
ENSG00000178445	646
ENSG00000223047	107
ENSG00000223046	107
ENSG00000223044	102
ENSG00000274118	102
ENSG00000279749	503
ENSG00000223040	278
ENSG00000274115	96
ENSG00000279746	2696
ENSG00000279745	291
ENSG00000274116	346
ENSG00000274111	65
ENSG00000279742	2386
ENSG00000279741	677
ENSG00000080189	582
ENSG00000147883	3909
ENSG00000147885	938
ENSG00000147889	663
ENSG00000101935	415
ENSG00000101938	1922
ENSG00000269855	989
ENSG00000130656	752
ENSG00000130653	4771
ENSG00000253973	957
ENSG00000223591	1619
ENSG00000223593	915
ENSG00000113389	6372
ENSG00000223595	621
ENSG00000223597	575
